1, 1558, 5.0
1, 1467, 5.0
1, 1500, 5.0
1, 1189, 5.0
1, 1293, 5.0
1, 851, 4.739882
1, 1398, 4.6792846
1, 1449, 4.6321335
1, 868, 4.614883
1, 408, 4.519911
2, 1643, 5.0
2, 1467, 5.0
2, 1293, 5.0
2, 1500, 5.0
2, 1189, 5.0
2, 1639, 4.7771573
2, 1463, 4.7663755
2, 1449, 4.6967673
2, 1512, 4.655977
2, 1243, 4.6158485
3, 1500, 5.0
3, 1368, 5.0
3, 1302, 5.0
3, 1189, 5.0
3, 1398, 4.759591
3, 1524, 4.6151857
3, 483, 4.5741816
3, 1537, 4.552288
3, 251, 4.5515914
3, 1642, 4.5489893
4, 1104, 4.7937207
4, 853, 4.729132
4, 169, 4.655577
4, 1449, 4.60582
4, 408, 4.582672
4, 390, 4.5585175
4, 119, 4.5274205
4, 1592, 4.5098734
4, 1475, 4.503525
4, 113, 4.4922094
5, 1500, 5.0
5, 1189, 5.0
5, 1233, 5.0
5, 119, 5.0
5, 851, 5.0
5, 1449, 4.782984
5, 113, 4.6922283
5, 1396, 4.683756
5, 361, 4.6247387
5, 114, 4.598091
6, 1467, 5.0
6, 1189, 5.0
6, 1293, 5.0
6, 1398, 4.8224106
6, 1592, 4.7151284
6, 1367, 4.708702
6, 851, 4.6818547
6, 1591, 4.565562
6, 1612, 4.553504
6, 1449, 4.5507345
7, 1500, 5.0
7, 1467, 5.0
7, 1293, 5.0
7, 1189, 5.0
7, 1125, 4.734744
7, 1431, 4.6869383
7, 119, 4.6640177
7, 1062, 4.476532
7, 408, 4.470478
7, 169, 4.446307
8, 1189, 5.0
8, 1467, 5.0
8, 1293, 5.0
8, 1612, 4.582285
8, 169, 4.5788593
8, 1449, 4.5744944
8, 1524, 4.559911
8, 119, 4.5219393
8, 64, 4.515495
8, 114, 4.5103717
9, 1293, 5.0
9, 1189, 5.0
9, 1175, 5.0
9, 1500, 5.0
9, 1367, 5.0
9, 884, 5.0
9, 1449, 4.791802
9, 1203, 4.7408323
9, 320, 4.7199936
9, 904, 4.677013
10, 1189, 5.0
10, 1367, 5.0
10, 1293, 5.0
10, 1467, 5.0
10, 1242, 4.7111526
10, 1463, 4.633063
10, 114, 4.594605
10, 1449, 4.5936084
10, 884, 4.556086
10, 408, 4.536827
